idx	word	raw	pos	infl	lookup	parent	deri	idk	js
253	tuunuuq#V	tuunuuq	V	[Ind.Intr]^[3Sg]					{}
253.1	tuunaqutkuuq#V	tuunaqutkuuq	V	[Ind.Intr]^[3Sg]		253	@~fnaqutke(V__)		{}
									
254	teghtughtuuq#V	teghtughtuuq	V	[Ind.Intr]^[3Sg]					{}
254.1	teghtughnasiightuuq#V	teghtughnasiightuuq	V	[Ind.Intr]^[3Sg]		254	@~fnasiigh(V__)		{}
254.2	teghtughtuqngam#V	teghtughtuqngam	V	[Ind.Intr]^[3Sg]		254	#NAME?		{}
									
255	quynginguuq#V	quynginguuq	V	[Ind.Intr]^[3Sg]					{}
255.1	quyngingnatkuuq#V	quyngingnatkuuq	V	[Ind.Intr]^[3Sg]		255	@~fnatke(V__)		{}
255.2	quyngingnatkumaaq#V	quyngingnatkumaaq	V	[Ind.Intr]^[3Sg]		255.1	@~:(i/u)ma(V__)		{}
255.3	quyngingnatkumaaquuq#V	quyngingnatkumaaquuq	V	[Ind.Intr]^[3Sg]		255.2	~(g)aqe(V__)		{}
									
256	tusaquuq#V	tusaquuq	V	[Ind.Intr]^[3Sg]					{}
256.1	tusaqneghllugtuuq#V	tusaqneghllugtuuq	V	[Ind.Intr]^[3Sg]		256	@~f__eghllug(V__)		{}
									
257	piituuq#V	piituuq	V	[Ind.Intr]^[3Sg]					{}
257.1	piinneghsightuuq#V	piinneghsightuuq	V	[Ind.Intr]^[3Sg]		257	@~f__eghsigh(V__)		{}
257.2	piinneghsighaquuq#V	piinneghsighaquuq	V	[Ind.Intr]^[3Sg]		257.1	~(g)aqe(V__)		{}
									
258	nuqetuuq#V	nuqetuuq	V	[Ind.Intr]^[3Sg]					{}
258.1	nuqenneghtuuq#V	nuqenneghtuuq	V	[Ind.Intr]^[3Sg]		258	@~f__eghtu(V__)		{}
									
259	kumlatuuq#V	kumlatuuq	V	[Ind.Intr]^[3Sg]					{}
259.1	kumlannaaq#N	kumlannaaq	N	[Abs.Sg]		259	@~f__egh(V__)		{}
259.2	kumlatqaghtuuq#V	kumlatqaghtuuq	V	[Ind.Intr]^[3Sg]		259	~__aghte(V__)		{}
									
260	ikightuuq#V	ikightuuq	V	[Ind.Intr]^[3Sg]					{}
260.1	ikighhnaaq#N	ikighhnaaq	N	[Abs.Sg]		260	@~f__egh(V__)		{}
									
261	naalkuuq#V	naalkuuq	V	[Ind.Intr]^[3Sg]					{}
261.1	naalkenaaq#N	naalkenaaq	N	[Abs.Sg]		261	@~f__egh(V__)		{}
261.2	naalkutuuq#V	naalkutuuq	V	[Ind.Intr]^[3Sg]		261	@~:(u)te(V__)		{}
261.3	naalkutuuq#V	naalkutuuq	V	[Ind.Intr]^[3Sg]		261	@~:(u)te(V__)		{}
261.4	naalkenaaq#N	naalkenaaq	N	[Abs.Sg]		261	@~f__egh(V__)		{}
									
262	gguta#N	gguta	N	[Abs.Sg]					{}
262.1	ggutenguuq#V	ggutenguuq	V	[Ind.Intr]^[3Sg]		262	__ge(N__)		{}
262.2	gguutnguuq#V	gguutnguuq	V	[Ind.Intr]^[3Sg]		262	~:(ng)u(N__)		{}
262.3	ggutepiik#N	ggutepiik	N	[Abs.Sg]		262	__ig(N__)		{}
262.4	gguutngituuq#V	gguutngituuq	V	[Ind.Intr]^[3Sg]		262	~:(ng)ite(N__)		{}
262.5	gguutngituuq#V	gguutngituuq	V	[Ind.Intr]^[3Sg]		262	~:(ng)ite(N__)		{}
262.6	gguutnguuq#V	gguutnguuq	V	[Ind.Intr]^[3Sg]		262	~:(ng)u(N__)		{}
									
263	qayughtuuq#V	qayughtuuq	V	[Ind.Intr]^[3Sg]					{}
263.1	qayungestaghtuuq#V	qayungestaghtuuq	V	[Ind.Intr]^[3Sg]		263	__gestagh(V__)		{}
263.2	qayungestaghtuuq#V	qayungestaghtuuq	V	[Ind.Intr]^[3Sg]		263	__gestagh(V__)		{}
263.3	qayughyugtuuq#V	qayughyugtuuq	V	[Ind.Intr]^[3Sg]		263	@~fyug(V__)		{}
263.4	qayughyugigwatuuq#V	qayughyugigwatuuq	V	[Ind.Intr]^[3Sg]		263.3	@~:(ng)igate(V__)		{}
263.5	qayughyugigwataquuq#V	qayughyugigwataquuq	V	[Ind.Intr]^[3Sg]		263.4	~(g)aqe(V__)		{}
									
264	saguyaaq#N	saguyaaq	N	[Abs.Sg]					{}
264.1	saguyangestaaq#N	saguyangestaaq	N	[Abs.Sg]		264	__gestagh(N__)		{}
264.2	saguyangestaaq#N	saguyangestaaq	N	[Abs.Sg]		264	__gestagh(N__)		{}
264.3	saguyangestaaq#N	saguyangestaaq	N	[Abs.Sg]		264	__gestagh(N__)		{}
									
265	angliiq#V	angliiq	V	[Ind.Intr]^[3Sg]					{}
265.1	anglinghhaaq#N	anglinghhaaq	N	[Abs.Sg]		265	@__ghhagh(V__)		{}
265.2	anglingllaghtuuq#V	anglingllaghtuuq	V	[Ind.Intr]^[3Sg]		265	__gllagh(V__)		{}
265.3	anglisightuuq#V	anglisightuuq	V	[Ind.Intr]^[3Sg]		265	#NAME?		{}
									
266	siiguuq#V	siiguuq	V	[Ind.Intr]^[3Sg]					{}
266.1	siinghhaaq#N	siinghhaaq	N	[Abs.Sg]		266	@__ghhagh(V__)		{}
									
267	talliiq#N	talliiq	N	[Abs.Sg]					{}
267.1	talliightuuq#V	talliightuuq	V	[Ind.Intr]^[3Sg]		267	~:(ng)igh(N__)		{}
									
268	yaywaali#N	yaywaali	N	[Abs.Sg]					{}
268.1	yaywaalingiighhaaq#N	yaywaalingiighhaaq	N	[Abs.Sg]		268	~fngiighhagh*(N__)		{}
									
269	nulighh#N	nulighh	N	[Abs.Sg]					{}
269.1	nulighhiituuq#V	nulighhiituuq	V	[Ind.Intr]^[3Sg]		269	~:(ng)i:ghute(N__)		{}
									
270	aakw#N	aakw	N	[Abs.Sg]					{}
270.1	aagwiituuq#V	aagwiituuq	V	[Ind.Intr]^[3Sg]		270	~:(ng)i:ghute(N__)		{}
									
271	avaaq#N	avaaq	N	[Abs.Sg]					{}
271.1	aviighutuuq#V	aviighutuuq	V	[Ind.Intr]^[3Sg]		271	~:(ng)i:ghute(N__)		{}
									
272	naavumaaq#V	naavumaaq	V	[Ind.Intr]^[3Sg]					{}
272.1	naavumanginaghtuuq#V	naavumanginaghtuuq	V	[Ind.Intr]^[3Sg]		272	:(ng)inagh(V__)		{}
									
273	sigutngiitaaq#N	sigutngiitaaq	N	[Abs.Sg]					{}
									
274	saayngiitaaq#N	saayngiitaaq	N	[Abs.Sg]					{}
									
275	nasaghiitaaq#N	nasaghiitaaq	N	[Abs.Sg]					{}
									
276	naasqughiitaaq#N	naasqughiitaaq	N	[Abs.Sg]					{}
									
277	aqsaqughiitaaq#N	aqsaqughiitaaq	N	[Abs.Sg]					{}
									
278	uullghiitaaq#N	uullghiitaaq	N	[Abs.Sg]					{}
									
279	puu#N	puu	N	[Abs.Sg]					{}
279.1	puungituuq#V	puungituuq	V	[Ind.Intr]^[3Sg]		279	~:(ng)ite(N__)		{}
									
280	yughaghta#N	yughaghta	N	[Abs.Sg]					{}
280.1	yughaghtengituuq#V	yughaghtengituuq	V	[Ind.Intr]^[3Sg]		280	~:(ng)ite(N__)		{}
280.2	yughaghtengughtuuq#V	yughaghtengughtuuq	V	[Ind.Intr]^[3Sg]		280	~:(ng)ughte(N__)		{}
									
281	puqigtuuq#V	puqigtuuq	V	[Ind.Intr]^[3Sg]					{}
281.1	puqigwituuq#V	puqigwituuq	V	[Ind.Intr]^[3Sg]		281	~:(ng)ite(V__)		{}
									
282	suka#N	suka	N	[Abs.Sg]					{}
282.1	sukangituuq#V	sukangituuq	V	[Ind.Intr]^[3Sg]		282	~:(ng)ite(N__)		{}
282.2	sukangituuq#V	sukangituuq	V	[Ind.Intr]^[3Sg]		282	~:(ng)ite(N__)		{}
									
283	nasaperaaq#N	nasaperaaq	N	[Abs.Sg]					{}
283.1	nasaperiituuq#V	nasaperiituuq	V	[Ind.Intr]^[3Sg]		283	~:(ng)ite(N__)		{}
283.2	nasaperiituuq#V	nasaperiituuq	V	[Ind.Intr]^[3Sg]		283	~:(ng)ite(N__)		{}
283.3	nasaperiituuq#V	nasaperiituuq	V	[Ind.Intr]^[3Sg]		283	~:(ng)ite(N__)		{}
283.4	nasaperiituuq#V	nasaperiituuq	V	[Ind.Intr]^[3Sg]		283	~:(ng)ite(N__)		{}
									
284	riigta#N	riigta	N	[Abs.Sg]					{}
284.1	riigtenguuq#V	riigtenguuq	V	[Ind.Intr]^[3Sg]		284	~:(ng)u(N__)		{}
284.2	riigtenguuq#V	riigtenguuq	V	[Ind.Intr]^[3Sg]		284	~:(ng)u(N__)		{}
									
285	nengyuuq#N	nengyuuq	N	[Abs.Sg]					{}
285.1	nengyuuguuq#V	nengyuuguuq	V	[Ind.Intr]^[3Sg]		285	~:(ng)u(N__)		{}
									
286	tagituuk#N	tagituuk	N	[Abs.Sg]					{}
286.1	tagituguuq#V	tagituguuq	V	[Ind.Intr]^[3Sg]		286	~:(ng)u(N__)		{}
									
287	qaniik#N	qaniik	N	[Abs.Sg]					{}
287.1	qaniguuq#V	qaniguuq	V	[Ind.Intr]^[3Sg]		287	~:(ng)u(N__)		{}
287.2	qanigughtuuq#V	qanigughtuuq	V	[Ind.Intr]^[3Sg]		287	~:(ng)ughte(N__)		{}
287.3	qanigraak#N	qanigraak	N	[Abs.Sg]		287	#NAME?		{}
									
288	siqineghlluuk#N	siqineghlluuk	N	[Abs.Sg]					{}
288.1	siqineghlluguuq#V	siqineghlluguuq	V	[Ind.Intr]^[3Sg]		288	~:(ng)u(N__)		{}
									
289	unaaq#N	unaaq	N	[Abs.Sg]					{}
289.1	unaanguuq#V	unaanguuq	V	[Ind.Intr]^[3Sg]		289	~:(ng)u(N__)		{}
289.2	unaanguuq#V	unaanguuq	V	[Ind.Intr]^[3Sg]		289	~:(ng)u(N__)		{}
									
290	umegneq#N	umegneq	N	[Abs.Sg]					{}
290.1	umegneghuuq#V	umegneghuuq	V	[Ind.Intr]^[3Sg]		290	~:(ng)u(N__)		{}
290.2	umegneghuuq#V	umegneghuuq	V	[Ind.Intr]^[3Sg]		290	~:(ng)u(N__)		{}
290.3	umegneghughtuuq#V	umegneghughtuuq	V	[Ind.Intr]^[3Sg]		290	~:(ng)ughte(N__)		{}
290.4	umegneghughsimaaq#V	umegneghughsimaaq	V	[Ind.Intr]^[3Sg]		290.3	@~:(i/u)ma(V__)		{}
									
291	qinuyugtuuq#V	qinuyugtuuq	V	[Ind.Intr]^[3Sg]					{}
291.1	qinuyuguuq#V	qinuyuguuq	V	[Ind.Intr]^[3Sg]		291	~:(ng)u(V__)		{}
									
292	igaghyaghtuuq#V	igaghyaghtuuq	V	[Ind.Intr]^[3Sg]					{}
292.1	igaghyaaguuq#V	igaghyaaguuq	V	[Ind.Intr]^[3Sg]		292	~:(ng)u(V__)		{}
									
293	napiiq#V	napiiq	V	[Ind.Intr]^[3Sg]					{}
293.1	napinghituuq#V	napinghituuq	V	[Ind.Intr]^[3Sg]		293	@__ghite(V__)		{}
293.2	napinghitnguuq#V	napinghitnguuq	V	[Ind.Intr]^[3Sg]		293.1	~:(ng)u(V__)		{}
293.3	napinghitnguuq#V	napinghitnguuq	V	[Ind.Intr]^[3Sg]		293.1	~:(ng)u(V__)		{}
									
294	qagi#N	qagi	N	[Abs.Sg]					{}
294.1	qagingughtuuq#V	qagingughtuuq	V	[Ind.Intr]^[3Sg]		294	~:(ng)ughte(N__)		{}
									
295	kaftekraak#N	kaftekraak	N	[Abs.Sg]					{}
295.1	kaftekragughtuuq#V	kaftekragughtuuq	V	[Ind.Intr]^[3Sg]		295	~:(ng)ughte(N__)		{}
									
296	kavituuq#V	kavituuq	V	[Ind.Intr]^[3Sg]					{}
296.1	kavilnguuq#N	kavilnguuq	N	[Abs.Sg]		296	@ngugh(V__)		{}
									
297	puughhuuq#V	puughhuuq	V	[Ind.Intr]^[3Sg]					{}
297.1	puughhnaquuq#V	puughhnaquuq	V	[Ind.Intr]^[3Sg]		297	@~fnaqe(V__)		{}
297.2	puughhnaqniiq#V	puughhnaqniiq	V	[Ind.Intr]^[3Sg]		297.1	@~fni(CmpdVbl)		{}
297.3	puughhnaqniiq#V	puughhnaqniiq	V	[Ind.Intr]^[3Sg]		297.1	@~fni(CmpdVbl)		{}
									
298	uyavannaquuq#V	uyavannaquuq	V	[Ind.Intr]^[3Sg]					{}
298.1	uyavannaqniiq#V	uyavannaqniiq	V	[Ind.Intr]^[3Sg]		298	@~fni(CmpdVbl)		{}
298.2	uyavannaqniiq#V	uyavannaqniiq	V	[Ind.Intr]^[3Sg]		298	@~fni(CmpdVbl)		{}
									
299	qugaak#N	qugaak	N	[Abs.Sg]					{}
299.1	qugaagni#N	qugaagni	N	[Abs.Sg]		299	#NAME?		{}
									
300	puya#N	puya	N	[Abs.Sg]					{}
300.1	puyani#N	puyani	N	[Abs.Sg]		300	#NAME?		{}
									
301	leq#N	leq	N	[Abs.Sg]					{}
301.1	leghni#N	leghni	N	[Abs.Sg]		301	#NAME?		{}
									
302	qawaak#N	qawaak	N	[Abs.Sg]					{}
302.1	qawaagniightuuq#V	qawaagniightuuq	V	[Ind.Intr]^[3Sg]		302	@~fniigh(N__)		{}
302.2	qawaagtaaq#N	qawaagtaaq	N	[Abs.Sg]		302	#NAME?		{}
302.3	qawaagtuuq#V	qawaagtuuq	V	[Ind.Intr]^[3Sg]		302	#NAME?		{}
302.4	qawaagyaghtuuq#V	qawaagyaghtuuq	V	[Ind.Intr]^[3Sg]		302	@~fyagh(N__)		{}
302.5	qawaagniightuuq#V	qawaagniightuuq	V	[Ind.Intr]^[3Sg]		302	@~fniigh(N__)		{}
302.6	qawaagtuuq#V	qawaagtuuq	V	[Ind.Intr]^[3Sg]		302	#NAME?		{}
302.7	qawaaliightuuq#V	qawaaliightuuq	V	[Ind.Intr]^[3Sg]		302	__iigh(N__)		{}
302.8	qawaagtughtuuq#V	qawaagtughtuuq	V	[Ind.Intr]^[3Sg]		302	#NAME?		{}
									
303	piyaaguuq#V	piyaaguuq	V	[Ind.Intr]^[3Sg]					{}
303.1	piyaaniightuuq#V	piyaaniightuuq	V	[Ind.Intr]^[3Sg]		303	@~fniigh(V__)		{}
									
304	unanguuq#V	unanguuq	V	[Ind.Intr]^[3Sg]					{}
304.1	unangniightuuq#V	unangniightuuq	V	[Ind.Intr]^[3Sg]		304	@~fniigh(V__)		{}
									
305	naaptuuq#V	naaptuuq	V	[Ind.Intr]^[3Sg]					{}
305.1	naapniightuuq#V	naapniightuuq	V	[Ind.Intr]^[3Sg]		305	@~fniigh(V__)		{}
									
306	mughutuuq#V	mughutuuq	V	[Ind.Intr]^[3Sg]					{}
306.1	mughunniightuuq#V	mughunniightuuq	V	[Ind.Intr]^[3Sg]		306	@~fniigh(V__)		{}
									
307	anagtuuq#V	anagtuuq	V	[Ind.Intr]^[3Sg]					{}
307.1	anagniightuuq#V	anagniightuuq	V	[Ind.Intr]^[3Sg]		307	@~fniigh(V__)		{}
									
308	ugighhuuq#V	ugighhuuq	V	[Ind.Intr]^[3Sg]					{}
308.1	ugighhniightuuq#V	ugighhniightuuq	V	[Ind.Intr]^[3Sg]		308	@~fniigh(V__)		{}
									
309	esghaghniiq#N	esghaghniiq	N	[Abs.Sg]					{}
									
310	uquuk#N	uquuk	N	[Abs.Sg]					{}
310.1	uqugnituuq#V	uqugnituuq	V	[Ind.Intr]^[3Sg]		310	#NAME?		{}
310.2	uqugpagnituuq#V	uqugpagnituuq	V	[Ind.Intr]^[3Sg]		310	#NAME?		{}
									
311	ulimaaq#V	ulimaaq	V	[Ind.Intr]^[3Sg]					{}
311.1	ulimanqegsaghtuuq#V	ulimanqegsaghtuuq	V	[Ind.Intr]^[3Sg]		311	@__qegsagh(V__)		{}
311.2	ulimaviik#N	ulimaviik	N	[Abs.Sg]		311	@~fvig(V__)		{}
									
312	yuguuq#V	yuguuq	V	[Ind.Intr]^[3Sg]					{}
312.1	yugunqegsiiq#V	yugunqegsiiq	V	[Ind.Intr]^[3Sg]		312	@__qegsi(V__)		{}
312.2	yugunqegtaaq#N	yugunqegtaaq	N	[Abs.Sg]		312	@__qegtagh(V__)		{}
312.3	yugunqegtuuq#V	yugunqegtuuq	V	[Ind.Intr]^[3Sg]		312	@__qegte(V__)		{}
									
313	uzivuuq#V	uzivuuq	V	[Ind.Intr]^[3Sg]					{}
313.1	uzivenqegtaaq#N	uzivenqegtaaq	N	[Abs.Sg]		313	@__qegtagh(V__)		{}
									
314	qelpeghtuuq#V	qelpeghtuuq	V	[Ind.Intr]^[3Sg]					{}
314.1	qelpenqegtaaq#N	qelpenqegtaaq	N	[Abs.Sg]		314	@__qegtagh(V__)		{}
314.2	qelpenqegtuuq#V	qelpenqegtuuq	V	[Ind.Intr]^[3Sg]		314	@__qegte(V__)		{}
									
315	apeghtuuq#V	apeghtuuq	V	[Ind.Intr]^[3Sg]					{}
315.1	apenqigtuuq#V	apenqigtuuq	V	[Ind.Intr]^[3Sg]		315	@__qigte(V__)		{}
									
316	nekegtuuq#V	nekegtuuq	V	[Ind.Intr]^[3Sg]					{}
316.1	nekeggneqigtuuq#V	nekeggneqigtuuq	V	[Ind.Intr]^[3Sg]		316	@__qigte(V__)		{}
316.2	nekegtengwaaghtuuq#V	nekegtengwaaghtuuq	V	[Ind.Intr]^[3Sg]		316	~_(ghw/ngw/w)aagh(V__)		{}
316.3	nekegtengwaaghwaaghtuuq#V	nekegtengwaaghwaaghtuuq	V	[Ind.Intr]^[3Sg]		316.2	~_(ghw/ngw/w)aagh(V__)		{}
									
317	tupagtuuq#V	tupagtuuq	V	[Ind.Intr]^[3Sg]					{}
317.1	tupagpagtuuq#V	tupagpagtuuq	V	[Ind.Intr]^[3Sg]		317	#NAME?		{}
									
318	ayveghaghtuuq#V	ayveghaghtuuq	V	[Ind.Intr]^[3Sg]					{}
318.1	ayveghapagtuuq#V	ayveghapagtuuq	V	[Ind.Intr]^[3Sg]		318	__ag(V__)		{}
									
319	ggiistutuuq#V	ggiistutuuq	V	[Ind.Intr]^[3Sg]					{}
319.1	ggiistutepagtuuq#V	ggiistutepagtuuq	V	[Ind.Intr]^[3Sg]		319	#NAME?		{}
									
320	tenglugtuuq#V	tenglugtuuq	V	[Ind.Intr]^[3Sg]					{}
320.1	tenglugpagtuuq#V	tenglugpagtuuq	V	[Ind.Intr]^[3Sg]		320	#NAME?		{}
									
321	kaksagtuuq#V	kaksagtuuq	V	[Ind.Intr]^[3Sg]					{}
321.1	kaksagpagaataghtuuq#V	kaksagpagaataghtuuq	V	[Ind.Intr]^[3Sg]		321	~f(p/v)agaatagh(V__)		{}
									
322	siinguuq#V	siinguuq	V	[Ind.Intr]^[3Sg]					{}
322.1	siingvagaataghtuuq#V	siingvagaataghtuuq	V	[Ind.Intr]^[3Sg]		322	~f(p/v)agaatagh(V__)		{}
									
323	ketngigtuuq#V	ketngigtuuq	V	[Ind.Intr]^[3Sg]					{}
323.1	ketngigpagwaataghtuuq#V	ketngigpagwaataghtuuq	V	[Ind.Intr]^[3Sg]		323	~f(p/v)agaatagh(V__)		{}
									
324	milughtuuq#V	milughtuuq	V	[Ind.Intr]^[3Sg]					{}
324.1	milughpagwaataghtuuq#V	milughpagwaataghtuuq	V	[Ind.Intr]^[3Sg]		324	~f(p/v)agaatagh(V__)		{}
324.2	milughpagwaataghaquuq#V	milughpagwaataghaquuq	V	[Ind.Intr]^[3Sg]		324.1	~(g)aqe(V__)		{}
									
325	atuquuq#V	atuquuq	V	[Ind.Intr]^[3Sg]					{}
325.1	atuqepagwigwatuuq#V	atuqepagwigwatuuq	V	[Ind.Intr]^[3Sg]		325	__agigate(V__)		{}
									
326	tengegkayuuk#N	tengegkayuuk	N	[Abs.Sg]					{}
326.1	tengegkayupagituuq#V	tengegkayupagituuq	V	[Ind.Intr]^[3Sg]		326	__agite(N__)		{}
									
327	anaaq#N	anaaq	N	[Abs.Sg]					{}
327.1	anaghpagnituuq#V	anaghpagnituuq	V	[Ind.Intr]^[3Sg]		327	#NAME?		{}
									
328	sighuneq#N	sighuneq	N	[Abs.Sg]					{}
328.1	sighuneghpalluuq#N	sighuneghpalluuq	N	[Abs.Sg]		328	~f(p/v)allugh(N__)		{}
									
329	suna#N	suna	N	[Abs.Sg]					{}
329.1	sunavalluuq#N	sunavalluuq	N	[Abs.Sg]		329	~f(p/v)allugh(N__)		{}
									
330	akmaneq#N	akmaneq	N	[Abs.Sg]					{}
330.1	akmaneghpalluuq#N	akmaneghpalluuq	N	[Abs.Sg]		330	~f(p/v)allugh(N__)		{}
									
331	nasaaq#N	nasaaq	N	[Abs.Sg]					{}
331.1	nasaperaaq#N	nasaperaaq	N	[Abs.Sg]		331	__eragh(N__)		{}
									
332	unaghsiiq#N	unaghsiiq	N	[Abs.Sg]					{}
332.1	unaghsiperewaaq#N	unaghsiperewaaq	N	[Abs.Sg]		332	__erewaagh(N__)		{}
									
333	savikenghaaq#N	savikenghaaq	N	[Abs.Sg]					{}
333.1	savikenghaaperewaaq#N	savikenghaaperewaaq	N	[Abs.Sg]		333	__erewaagh(N__)		{}
									
334	qateghtuuq#V	qateghtuuq	V	[Ind.Intr]^[3Sg]					{}
334.1	qateperewaaq#N	qateperewaaq	N	[Abs.Sg]		334	__erewaagh(V__)		{}
									
335	angqaaq#N	angqaaq	N	[Abs.Sg]					{}
335.1	angqaperuuk#N	angqaperuuk	N	[Abs.Sg]		335	__erug(N__)		{}
									
336	ipa#N	ipa	N	[Abs.Sg]					{}
336.1	ipapestaaq#N	ipapestaaq	N	[Abs.Sg]		336	__estaagh(N__)		{}
336.2	ipanguuq#V	ipanguuq	V	[Ind.Intr]^[3Sg]		336	~:(ng)u(N__)		{}
336.3	ipanguftuuq#V	ipanguftuuq	V	[Ind.Intr]^[3Sg]		336.2	+(pete)fte(V__)		{}
									
337	uglaaq#N	uglaaq	N	[Abs.Sg]					{}
337.1	uglapestaaq#N	uglapestaaq	N	[Abs.Sg]		337	__estaagh(N__)		{}
337.2	uglapestaaghllaak#N	uglapestaaghllaak	N	[Abs.Sg]		337.1	__hllag(N__)		{}
									
338	seghleq#N	seghleq	N	[Abs.Sg]					{}
338.1	seghlepestaaq#N	seghlepestaaq	N	[Abs.Sg]		338	__estaagh(N__)		{}
338.2	seghlepiguuq#V	seghlepiguuq	V	[Ind.Intr]^[3Sg]		338	__igu(N__)		{}
338.3	seghleghuuq#V	seghleghuuq	V	[Ind.Intr]^[3Sg]		338	~:(ng)u(N__)		{}
									
339	qepghaqaaq#N	qepghaqaaq	N	[Abs.Sg]					{}
339.1	qepghaqaghllaak#N	qepghaqaghllaak	N	[Abs.Sg]		339	__hllag(N__)		{}
339.2	qepghaqaghllapestaaq#N	qepghaqaghllapestaaq	N	[Abs.Sg]		339.1	__estaagh(N__)		{}
339.3	qepghaqaghllapestaaghuuq#V	qepghaqaghllapestaaghuuq	V	[Ind.Intr]^[3Sg]		339.2	~:(ng)u(N__)		{}
339.4	qepghaqaghllapestaaghuyaghtuuq#V	qepghaqaghllapestaaghuyaghtuuq	V	[Ind.Intr]^[3Sg]		339.3	@~fyagh(V__)		{}
									
340	natetuuq#V	natetuuq	V	[Ind.Intr]^[3Sg]					{}
340.1	natetepigtuuq#V	natetepigtuuq	V	[Ind.Intr]^[3Sg]		340	__igte(V__)		{}
340.2	natetuqli#V	natetuqli	V	[Ind.Intr]^[3Sg]		340	#NAME?		{}
									
341	uglaaguuq#V	uglaaguuq	V	[Ind.Intr]^[3Sg]					{}
341.1	uglaapigtuuq#V	uglaapigtuuq	V	[Ind.Intr]^[3Sg]		341	__igte(V__)		{}
341.2	uglaapigteftuuq#V	uglaapigteftuuq	V	[Ind.Intr]^[3Sg]		341.1	+(pete)fte(V__)		{}
									
342	unaanguuq#V	unaanguuq	V	[Ind.Intr]^[3Sg]					{}
342.1	unaangupigtuuq#V	unaangupigtuuq	V	[Ind.Intr]^[3Sg]		342	__igte(V__)		{}
									
343	peghqineq#N	peghqineq	N	[Abs.Sg]					{}
343.1	peghqinepiguuq#V	peghqinepiguuq	V	[Ind.Intr]^[3Sg]		343	__igu(N__)		{}
									
344	qaya#N	qaya	N	[Abs.Sg]					{}
344.1	qayapiik#N	qayapiik	N	[Abs.Sg]		344	__ig(N__)		{}
									
345	quta#N	quta	N	[Abs.Sg]					{}
345.1	qutepiik#N	qutepiik	N	[Abs.Sg]		345	__ig(N__)		{}
									
346	nuupnightuuq#V	nuupnightuuq	V	[Ind.Intr]^[3Sg]					{}
346.1	nuupniqaghaquuq#V	nuupniqaghaquuq	V	[Ind.Intr]^[3Sg]		346	~__aghaqe(V__)		{}
									
347	nuvagtuuq#V	nuvagtuuq	V	[Ind.Intr]^[3Sg]					{}
347.1	nuvagraghtuuq#V	nuvagraghtuuq	V	[Ind.Intr]^[3Sg]		347	@~fragh(V__)		{}
347.2	nuvagraqaghaquuq#V	nuvagraqaghaquuq	V	[Ind.Intr]^[3Sg]		347.1	~__aghaqe(V__)		{}
									
348	tuutuuq#V	tuutuuq	V	[Ind.Intr]^[3Sg]					{}
348.1	tuutqaghtaghtuuq#V	tuutqaghtaghtuuq	V	[Ind.Intr]^[3Sg]		348	~__aghtagh(V__)		{}
348.2	tuutfagtuuq#V	tuutfagtuuq	V	[Ind.Intr]^[3Sg]		348	~f__ag(V__)		{}
									
349	nekevuuq#V	nekevuuq	V	[Ind.Intr]^[3Sg]					{}
349.1	nekefqaghtuuq#V	nekefqaghtuuq	V	[Ind.Intr]^[3Sg]		349	~__aghte(V__)		{}
349.2	nekevuutuuq#V	nekevuutuuq	V	[Ind.Intr]^[3Sg]		349	~(q/t)uute(V__)		{}
									
350	kaapuuq#V	kaapuuq	V	[Ind.Intr]^[3Sg]					{}
350.1	kaapqaghtuuq#V	kaapqaghtuuq	V	[Ind.Intr]^[3Sg]		350	~__aghte(V__)		{}
									
351	uqigtuqaaq#N	uqigtuqaaq	N	[Abs.Sg]					{}
									
352	aliightuuq#V	aliightuuq	V	[Ind.Intr]^[3Sg]					{}
352.1	aliiqaquuq#V	aliiqaquuq	V	[Ind.Intr]^[3Sg]		352	__aqu(V__)		{}
									
353	nuugtuuq#V	nuugtuuq	V	[Ind.Intr]^[3Sg]					{}
353.1	nuukaquuq#V	nuukaquuq	V	[Ind.Intr]^[3Sg]		353	__aqu(V__)		{}
									
354	sivuqliiq#N	sivuqliiq	N	[Abs.Sg]					{}
									
355	tungeqliiq#N	tungeqliiq	N	[Abs.Sg]					{}
									
356	kangiqliiq#N	kangiqliiq	N	[Abs.Sg]					{}
									
357	nalleqliiq#N	nalleqliiq	N	[Abs.Sg]					{}
									
358	tunuqliiq#N	tunuqliiq	N	[Abs.Sg]					{}
									
359	iqukliiq#N	iqukliiq	N	[Abs.Sg]					{}
									
360	negigtuuq#V	negigtuuq	V	[Ind.Intr]^[3Sg]					{}
360.1	negikraghtuuq#V	negikraghtuuq	V	[Ind.Intr]^[3Sg]		360	__ragh(V__)		{}
									
361	anuqa#N	anuqa	N	[Abs.Sg]					{}
361.1	anuqeqruuk#N	anuqeqruuk	N	[Abs.Sg]		361	__rug(N__)		{}
361.2	anuqelightuuq#V	anuqelightuuq	V	[Ind.Intr]^[3Sg]		361	__igh(N__)		{}
361.3	anuqeliimangituuq#V	anuqeliimangituuq	V	[Ind.Intr]^[3Sg]		361.2	@~:(i/u)mangite(V__)		{}
361.4	anuqeliimangilimaaq#V	anuqeliimangilimaaq	V	[Ind.Intr]^[3Sg]		361.3	@~:(i/u)ma(V__)		{}
									
362	aqumuuq#V	aqumuuq	V	[Ind.Intr]^[3Sg]					{}
